Order	Subject	Home	Guanhua	Guanhua.num	Geo	Geo.num	Sex	Sex.num	Age	Num_Chinese	Num_ProfLangs	Num_Langs	English	Canto	stim_order	stim_PY	stim_Pho	stim_SyStruct	stim_PYLen	stim_SegLen	stim_Freq	stim_HD	stim_PND	stim_NF	stim_C	resp_order	Response	resp_Key
176	3	Jiangxi	No	0	South	0	F	1	19	2	1	3	8	5	t6	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	1	ceng2	c@N2
177	3	Jiangxi	No	0	South	0	F	1	19	2	1	3	8	5	t6	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	2	ben3	p@n3
178	3	Jiangxi	No	0	South	0	F	1	19	2	1	3	8	5	t6	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	3	ben4	p@n4
179	3	Jiangxi	No	0	South	0	F	1	19	2	1	3	8	5	t6	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	4	ceng3	c@N3
180	3	Jiangxi	No	0	South	0	F	1	19	2	1	3	8	5	t6	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	5	sheng3	S@N3
181	3	Jiangxi	No	0	South	0	F	1	19	2	1	3	8	5	t6	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	6	ren3	r@n3
182	3	Jiangxi	No	0	South	0	F	1	19	2	1	3	8	5	t6	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	7	ren4	r@n4
183	3	Jiangxi	No	0	South	0	F	1	19	2	1	3	8	5	t6	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	8	shen2	S@n2
184	3	Jiangxi	No	0	South	0	F	1	19	2	1	3	8	5	t6	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	9	sheng4	S@N4
185	3	Jiangxi	No	0	South	0	F	1	19	2	1	3	8	5	t6	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	10	sheng3	S@N3
186	3	Jiangxi	No	0	South	0	F	1	19	2	1	3	8	5	t6	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	11	zheng4	Z@N4
187	3	Jiangxi	No	0	South	0	F	1	19	2	1	3	8	5	t6	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	12	zheng2	Z@N2
188	3	Jiangxi	No	0	South	0	F	1	19	2	1	3	8	5	t6	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	13	cheng3	C@N3
189	3	Jiangxi	No	0	South	0	F	1	19	2	1	3	8	5	t6	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	14	beng2	p@N2
190	3	Jiangxi	No	0	South	0	F	1	19	2	1	3	8	5	t6	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	15	ben4	p@n4
191	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t1	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	0	ye1	iE1
192	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t1	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	1	ye2	iE2
193	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t1	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	2	ye4	iE4
194	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t1	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	3	jie1	JiE1
195	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t1	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	4	jie3	JiE3
196	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t1	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	5	jie4	JiE4
197	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t1	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	6	mie1	miE1
198	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t1	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	7	mie4	miE4
199	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t1	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	8	pie1	PiE1
200	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t1	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	9	pie3	PiE3
201	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t1	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	10	xie1	XiE1
202	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t1	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	11	xie2	XiE2
203	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t1	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	12	xie3	XiE3
204	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t1	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	13	xie4	XiE4
205	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	0	wai4	uaI4
206	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	1	wai1	uaI1
207	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	2	wai2	uaI2
208	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	3	wai3	uaI3
209	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	4	pai1	PaI1
210	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	5	pai2	PaI2
211	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	6	pai3	PaI3
212	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	7	pai4	PaI4
213	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	8	nai1	naI1
214	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	9	nai2	naI2
215	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	10	nai3	naI3
216	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	11	nai4	naI4
217	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	12	mai1	maI1
218	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	13	mai2	maI2
219	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	14	mai3	maI3
220	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	15	mai4	maI4
221	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	16	hai1	xaI1
222	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	17	hai2	xaI2
223	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	18	hai3	xaI3
224	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	19	hai4	xaI4
225	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	20	gai1	kaI1
226	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	21	gai3	kaI3
227	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	22	gai4	kaI4
228	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	23	kai1	KaI1
229	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	24	kai2	KaI2
230	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	25	kai3	KaI3
231	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	26	kai4	KaI4
232	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	27	nang1	naN1
233	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	28	nang2	naN2
234	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	29	nang3	naN3
235	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	30	nang4	naN4
236	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	31	nei1	neI1
237	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	32	nei2	neI2
238	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	33	nei3	neI3
239	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	34	nei4	neI4
240	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t3	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	0	du2	tu2
241	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t3	du4	tu2	CV	2	2	3.81	8	20	4.81	0.44	1	du1	tu1
242	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t3	du4	tu2	CV	2	2	3.81	8	20	4.81	0.44	2	du3	tu3
243	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t3	du4	tu2	CV	2	2	3.81	8	20	4.81	0.44	3	du4	tu4
244	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t3	du4	tu2	CV	2	2	3.81	8	20	4.81	0.44	4	wu1	u1
245	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t3	du4	tu2	CV	2	2	3.81	8	20	4.81	0.44	5	wu2	u2
246	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t3	du4	tu2	CV	2	2	3.81	8	20	4.81	0.44	6	wu3	u3
247	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t3	du4	tu2	CV	2	2	3.81	8	20	4.81	0.44	7	wu4	u4
248	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t3	du4	tu2	CV	2	2	3.81	8	20	4.81	0.44	8	ruo1	ruo1
249	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t3	du4	tu2	CV	2	2	3.81	8	20	4.81	0.44	9	ruo2	ruo2
250	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t3	du4	tu2	CV	2	2	3.81	8	20	4.81	0.44	10	ruo3	ruo3
251	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t3	du4	tu2	CV	2	2	3.81	8	20	4.81	0.44	11	ruo4	ruo4
252	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t3	du4	tu2	CV	2	2	3.81	8	20	4.81	0.44	12	pu1	Pu1
253	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t3	du4	tu2	CV	2	2	3.81	8	20	4.81	0.44	13	pu2	Pu2
254	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t3	du4	tu2	CV	2	2	3.81	8	20	4.81	0.44	14	pu3	Pu3
255	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t3	du4	tu2	CV	2	2	3.81	8	20	4.81	0.44	15	pu4	Pu4
256	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t3	du4	tu2	CV	2	2	3.81	8	20	4.81	0.44	16	gu1	ku1
257	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t3	du4	tu2	CV	2	2	3.81	8	20	4.81	0.44	17	gu2	ku2
258	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t3	du4	tu2	CV	2	2	3.81	8	20	4.81	0.44	18	gu3	ku3
259	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t3	du4	tu2	CV	2	2	3.81	8	20	4.81	0.44	19	gu4	ku4
260	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t3	du4	tu2	CV	2	2	3.81	8	20	4.81	0.44	20	duo1	tuo1
261	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t3	du4	tu2	CV	2	2	3.81	8	20	4.81	0.44	21	duo2	tuo2
262	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t3	du4	tu2	CV	2	2	3.81	8	20	4.81	0.44	22	duo3	tuo3
263	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t3	du4	tu2	CV	2	2	3.81	8	20	4.81	0.44	23	duo4	tuo4
264	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t3	du4	tu2	CV	2	2	3.81	8	20	4.81	0.44	24	dun1	tun1
265	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t3	du4	tu2	CV	2	2	3.81	8	20	4.81	0.44	25	dun2	tun2
266	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t3	du4	tu2	CV	2	2	3.81	8	20	4.81	0.44	26	dun3	tun3
267	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t3	du4	tu2	CV	2	2	3.81	8	20	4.81	0.44	27	dun4	tun4
268	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t3	du4	tu2	CV	2	2	3.81	8	20	4.81	0.44	28	bu1	pu1
269	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t3	du4	tu2	CV	2	2	3.81	8	20	4.81	0.44	29	bu2	pu2
270	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t3	du4	tu2	CV	2	2	3.81	8	20	4.81	0.44	30	bu3	pu3
271	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t3	du4	tu2	CV	2	2	3.81	8	20	4.81	0.44	31	bu4	pu4
272	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t3	du4	tu2	CV	2	2	3.81	8	20	4.81	0.44	32	chu1	Cu1
273	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t3	du4	tu2	CV	2	2	3.81	8	20	4.81	0.44	33	chu2	Cu2
274	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t3	du4	tu2	CV	2	2	3.81	8	20	4.81	0.44	34	chu3	Cu3
275	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t3	du4	tu2	CV	2	2	3.81	8	20	4.81	0.44	35	chu4	Cu4
276	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t4	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	0	an3	an3
277	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t4	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	1	an1	an1
278	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t4	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	2	an2	an2
279	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t4	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	3	an4	an4
280	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t4	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	4	zang1	zaN1
281	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t4	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	5	zang2	zaN2
282	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t4	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	6	zang3	zaN3
283	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t4	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	7	zang4	zaN4
284	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t4	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	8	pan1	Pan1
285	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t4	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	9	pan2	Pan2
286	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t4	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	10	pan3	Pan3
287	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t4	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	11	pan4	Pan4
288	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t4	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	12	ban1	pan1
289	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t4	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	13	ban2	pan2
290	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t4	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	14	ban3	pan3
291	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t4	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	15	ban4	pan4
292	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t4	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	16	ai4	aI4
293	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t4	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	17	wan1	uan1
294	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t4	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	18	wan2	uan2
295	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t4	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	19	wan3	uan3
296	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t4	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	20	wan4	uan4
297	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t4	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	21	ran2	ran2
298	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t4	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	22	ran3	ran3
299	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t4	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	23	can1	can1
300	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t4	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	24	can2	can2
301	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t4	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	25	can3	can3
302	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t4	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	26	can4	can4
303	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t4	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	27	zhan1	Zan1
304	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t4	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	28	zhan2	Zan2
305	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t4	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	29	zhan3	Zan3
306	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t4	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	30	zhan4	Zan4
307	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t4	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	31	dan1	tan1
308	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t4	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	32	dan2	tan2
309	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t4	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	33	dan3	tan3
310	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t4	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	34	dan4	tan4
311	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	0	ceng1	c@N1
312	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	1	ceng2	c@N2
313	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	2	ceng3	c@N3
314	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	3	ceng4	c@N4
315	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	4	peng1	P@N1
316	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	5	peng2	P@N2
317	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	6	peng3	P@N3
318	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	7	peng4	P@N4
319	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	8	reng1	r@N1
320	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	9	reng2	r@N2
321	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	10	reng3	r@N3
322	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	11	reng4	r@N4
323	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	12	deng1	t@N1
324	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	13	deng2	t@N2
325	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	14	deng3	t@N3
326	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	15	deng4	t@N4
327	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	16	feng1	f@N1
328	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	17	feng2	f@N2
329	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	18	feng3	f@N3
330	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	19	feng4	f@N4
331	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	20	keng1	K@N1
332	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	21	keng2	K@N2
333	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	22	keng3	K@N3
334	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	23	keng4	K@N4
335	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	24	meng1	m@N1
336	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	25	meng2	m@N2
337	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	26	meng3	m@N3
338	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	27	meng4	m@N4
339	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	28	beng1	p@N1
340	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	29	beng2	p@N2
341	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	30	beng3	p@N3
342	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	31	beng4	p@N4
343	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	32	ceng1	c@N1
344	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	33	ceng2	c@N2
345	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	34	ceng3	c@N3
346	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	35	ceng4	c@N4
347	4	Jilin	Yes	1	North	1	F	1	18	1	1	2	5	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	36	zheng1	Z@N1
